"Abilene, TX",10180,1992,2,90.94,( 2.27)
"Abilene, TX",10180,1992,3,91.99,( 2.26)
"Abilene, TX",10180,1992,4,92.60,( 2.10)
"Abilene, TX",10180,1993,1,94.69,( 2.30)
"Abilene, TX",10180,1993,2,97.51,( 2.15)
"Abilene, TX",10180,1993,3,96.91,( 2.15)
"Abilene, TX",10180,1993,4,99.49,( 2.12)
"Abilene, TX",10180,1994,1,98.06,( 2.22)
"Abilene, TX",10180,1994,2,100.31,( 2.29)
"Abilene, TX",10180,1994,3,99.20,( 2.20)
"Abilene, TX",10180,1994,4,96.99,( 2.19)
"Abilene, TX",10180,1995,1,100.00,( 0.00)
"Abilene, TX",10180,1995,2,101.97,( 2.41)
"Abilene, TX",10180,1995,3,100.69,( 2.22)
"Abilene, TX",10180,1995,4,102.37,( 2.54)
"Abilene, TX",10180,1996,1,105.42,( 2.25)
"Abilene, TX",10180,1996,2,106.53,( 2.31)
"Abilene, TX",10180,1996,3,105.62,( 2.30)
"Abilene, TX",10180,1996,4,105.70,( 2.65)
"Abilene, TX",10180,1997,1,105.53,( 2.63)
"Abilene, TX",10180,1997,2,105.62,( 2.33)
"Abilene, TX",10180,1997,3,108.83,( 2.36)
"Abilene, TX",10180,1997,4,109.55,( 2.47)
"Abilene, TX",10180,1998,1,109.72,( 2.31)
"Abilene, TX",10180,1998,2,108.21,( 2.27)
"Abilene, TX",10180,1998,3,110.86,( 2.33)
"Abilene, TX",10180,1998,4,112.18,( 2.27)
"Abilene, TX",10180,1999,1,112.52,( 2.32)
"Abilene, TX",10180,1999,2,113.83,( 2.39)
"Abilene, TX",10180,1999,3,114.98,( 2.40)
"Abilene, TX",10180,1999,4,115.91,( 2.47)
"Abilene, TX",10180,2000,1,114.48,( 2.52)
"Abilene, TX",10180,2000,2,114.11,( 2.36)
"Abilene, TX",10180,2000,3,115.67,( 2.37)
"Abilene, TX",10180,2000,4,118.60,( 2.57)
"Abilene, TX",10180,2001,1,118.74,( 2.53)
"Abilene, TX",10180,2001,2,120.25,( 2.46)
"Abilene, TX",10180,2001,3,119.12,( 2.42)
"Abilene, TX",10180,2001,4,123.57,( 2.48)
"Abilene, TX",10180,2002,1,122.91,( 2.50)
"Abilene, TX",10180,2002,2,121.85,( 2.45)
"Abilene, TX",10180,2002,3,123.54,( 2.47)
"Abilene, TX",10180,2002,4,127.17,( 2.53)
"Abilene, TX",10180,2003,1,126.50,( 2.53)
"Abilene, TX",10180,2003,2,127.39,( 2.48)
"Abilene, TX",10180,2003,3,128.06,( 2.49)
"Abilene, TX",10180,2003,4,126.48,( 2.63)
"Abilene, TX",10180,2004,1,130.37,( 2.70)
"Abilene, TX",10180,2004,2,132.22,( 2.66)
"Abilene, TX",10180,2004,3,133.59,( 2.74)
"Abilene, TX",10180,2004,4,134.89,( 2.80)
"Abilene, TX",10180,2005,1,137.42,( 2.87)
"Abilene, TX",10180,2005,2,142.31,( 2.92)
"Abilene, TX",10180,2005,3,142.86,( 2.87)
"Abilene, TX",10180,2005,4,145.23,( 3.03)
"Abilene, TX",10180,2006,1,150.89,( 3.08)
"Abilene, TX",10180,2006,2,151.56,( 3.05)
"Abilene, TX",10180,2006,3,155.56,( 3.12)
"Abilene, TX",10180,2006,4,157.77,( 3.21)
"Abilene, TX",10180,2007,1,162.42,( 3.39)
"Abilene, TX",10180,2007,2,164.05,( 3.26)
"Abilene, TX",10180,2007,3,163.14,( 3.23)
"Abilene, TX",10180,2007,4,163.62,( 3.35)
"Abilene, TX",10180,2008,1,165.61,( 3.36)
"Abilene, TX",10180,2008,2,164.99,( 3.34)
"Abilene, TX",10180,2008,3,166.16,( 3.40)
"Abilene, TX",10180,2008,4,169.46,( 3.64)
"Abilene, TX",10180,2009,1,170.52,( 3.42)
"Abilene, TX",10180,2009,2,169.89,( 3.42)
"Abilene, TX",10180,2009,3,170.25,( 3.60)
"Abilene, TX",10180,2009,4,170.10,( 3.58)
"Abilene, TX",10180,2010,1,170.89,( 3.67)
"Abilene, TX",10180,2010,2,169.10,( 3.54)
"Abilene, TX",10180,2010,3,171.22,( 3.55)
"Abilene, TX",10180,2010,4,170.27,( 3.48)
"Abilene, TX",10180,2011,1,168.60,( 3.55)
"Abilene, TX",10180,2011,2,167.59,( 3.49)
"Abilene, TX",10180,2011,3,169.46,( 3.57)
"Abilene, TX",10180,2011,4,167.85,( 3.50)
"Abilene, TX",10180,2012,1,168.70,( 3.51)
"Abilene, TX",10180,2012,2,170.47,( 3.52)
"Abilene, TX",10180,2012,3,174.27,( 3.61)
"Abilene, TX",10180,2012,4,171.02,( 3.60)
"Abilene, TX",10180,2013,1,173.40,( 3.57)
"Abilene, TX",10180,2013,2,174.15,( 3.59)
"Abilene, TX",10180,2013,3,178.80,( 3.68)
"Abilene, TX",10180,2013,4,182.55,( 3.96)
"Abilene, TX",10180,2014,1,183.13,( 4.12)
"Abilene, TX",10180,2014,2,186.00,( 3.95)
"Abilene, TX",10180,2014,3,188.57,( 3.94)
"Abilene, TX",10180,2014,4,189.80,( 4.20)
"Abilene, TX",10180,2015,1,185.48,( 3.99)
"Abilene, TX",10180,2015,2,190.81,( 4.03)
"Abilene, TX",10180,2015,3,194.29,( 4.10)
"Abilene, TX",10180,2015,4,196.14,( 4.26)
"Abilene, TX",10180,2016,1,196.51,( 4.50)
"Abilene, TX",10180,2016,2,198.48,( 4.20)
"Abilene, TX",10180,2016,3,201.95,( 4.20)
"Abilene, TX",10180,2016,4,205.01,( 4.44)
"Abilene, TX",10180,2017,1,200.87,( 4.34)
"Abilene, TX",10180,2017,2,208.22,( 4.45)
"Abilene, TX",10180,2017,3,211.85,( 4.43)
"Abilene, TX",10180,2017,4,209.97,( 4.53)
"Abilene, TX",10180,2018,1,210.06,( 4.49)
"Abilene, TX",10180,2018,2,220.64,( 4.59)
"Abilene, TX",10180,2018,3,217.57,( 4.54)
"Abilene, TX",10180,2018,4,224.72,( 4.69)
"Abilene, TX",10180,2019,1,219.63,( 4.62)
"Abilene, TX",10180,2019,2,225.64,( 4.64)
"Abilene, TX",10180,2019,3,227.77,( 4.65)
"Abilene, TX",10180,2019,4,230.08,( 4.77)
"Abilene, TX",10180,2020,1,230.50,( 4.72)
"Abilene, TX",10180,2020,2,233.17,( 4.66)
"Abilene, TX",10180,2020,3,238.03,( 4.75)
"Abilene, TX",10180,2020,4,241.53,( 4.85)
"Abilene, TX",10180,2021,1,242.74,( 4.87)
"Abilene, TX",10180,2021,2,260.83,( 5.26)
"Abilene, TX",10180,2021,3,274.07,( 5.55)
"Abilene, TX",10180,2021,4,287.26,( 5.97)
"Abilene, TX",10180,2022,1,290.06,( 6.10)
"Abilene, TX",10180,2022,2,306.03,( 6.55)
"Abilene, TX",10180,2022,3,307.31,( 6.92)
"Abilene, TX",10180,2022,4,297.52,( 7.28)
"Abilene, TX",10180,2023,1,320.79,( 7.70)
"Abilene, TX",10180,2023,2,319.53,( 7.60)
"Abilene, TX",10180,2023,3,324.92,( 8.27)
"Abilene, TX",10180,2023,4,342.93,( 8.42)
"Abilene, TX",10180,2024,1,322.99,( 8.22)
"Abilene, TX",10180,2024,2,338.61,( 8.21)
"Abilene, TX",10180,2024,3,335.05,( 8.42)
"Abilene, TX",10180,2024,4,348.58,( 8.47)
"Abilene, TX",10180,2025,1,338.42,( 9.45)
"Abilene, TX",10180,2025,2,354.62,( 9.18)
"Abilene, TX",10180,2025,3,343.73,( 8.19)
"Akron, OH",10420,1975,1,-,-
"Akron, OH",10420,1975,2,-,-
"Akron, OH",10420,1975,3,-,-
"Akron, OH",10420,1975,4,-,-
"Akron, OH",10420,1976,1,-,-
"Akron, OH",10420,1976,2,-,-
"Akron, OH",10420,1976,3,40.23,( 0.74)
"Akron, OH",10420,1976,4,38.97,( 0.92)
"Akron, OH",10420,1977,1,40.46,( 0.91)
"Akron, OH",10420,1977,2,42.43,( 0.63)
"Akron, OH",10420,1977,3,44.15,( 0.62)
"Akron, OH",10420,1977,4,44.80,( 0.67)
"Akron, OH",10420,1978,1,48.27,( 0.88)
"Akron, OH",10420,1978,2,49.48,( 0.72)
"Akron, OH",10420,1978,3,49.00,( 0.72)
"Akron, OH",10420,1978,4,53.01,( 0.79)
"Akron, OH",10420,1979,1,53.62,( 0.81)
"Akron, OH",10420,1979,2,55.89,( 0.66)
"Akron, OH",10420,1979,3,56.22,( 0.71)
"Akron, OH",10420,1979,4,55.78,( 0.80)
"Akron, OH",10420,1980,1,55.81,( 0.95)
"Akron, OH",10420,1980,2,56.94,( 1.02)
"Akron, OH",10420,1980,3,56.23,( 0.75)
"Akron, OH",10420,1980,4,57.11,( 0.84)
"Akron, OH",10420,1981,1,56.46,( 1.70)
"Akron, OH",10420,1981,2,56.61,( 1.23)
"Akron, OH",10420,1981,3,56.72,( 1.57)
"Akron, OH",10420,1981,4,54.54,( 1.22)
"Akron, OH",10420,1982,1,48.25,( 0.84)
"Akron, OH",10420,1982,2,53.07,( 1.14)
"Akron, OH",10420,1982,3,52.16,( 1.14)
"Akron, OH",10420,1982,4,55.59,( 1.22)
"Akron, OH",10420,1983,1,56.71,( 0.77)
"Akron, OH",10420,1983,2,58.16,( 0.69)
"Akron, OH",10420,1983,3,57.94,( 0.62)
"Akron, OH",10420,1983,4,56.64,( 0.78)
"Akron, OH",10420,1984,1,56.89,( 0.67)
"Akron, OH",10420,1984,2,57.83,( 0.50)
"Akron, OH",10420,1984,3,56.84,( 0.62)
"Akron, OH",10420,1984,4,57.51,( 0.51)
"Akron, OH",10420,1985,1,58.62,( 0.46)
"Akron, OH",10420,1985,2,59.05,( 0.42)
"Akron, OH",10420,1985,3,59.47,( 0.39)
"Akron, OH",10420,1985,4,59.88,( 0.44)
"Akron, OH",10420,1986,1,61.45,( 0.44)
"Akron, OH",10420,1986,2,61.84,( 0.35)
"Akron, OH",10420,1986,3,63.34,( 0.37)
"Akron, OH",10420,1986,4,63.90,( 0.39)
"Akron, OH",10420,1987,1,65.06,( 0.42)
"Akron, OH",10420,1987,2,66.94,( 0.39)
"Akron, OH",10420,1987,3,67.78,( 0.50)
"Akron, OH",10420,1987,4,68.01,( 0.63)
"Akron, OH",10420,1988,1,69.80,( 0.63)
"Akron, OH",10420,1988,2,70.59,( 0.51)
"Akron, OH",10420,1988,3,71.16,( 0.53)
"Akron, OH",10420,1988,4,71.82,( 0.57)
"Akron, OH",10420,1989,1,71.80,( 0.59)
"Akron, OH",10420,1989,2,73.85,( 0.51)
"Akron, OH",10420,1989,3,77.02,( 0.50)
"Akron, OH",10420,1989,4,76.82,( 0.52)
"Akron, OH",10420,1990,1,79.27,( 0.58)
"Akron, OH",10420,1990,2,78.50,( 0.51)
"Akron, OH",10420,1990,3,80.62,( 0.49)
"Akron, OH",10420,1990,4,80.66,( 0.53)
"Akron, OH",10420,1991,1,81.95,( 0.52)
"Akron, OH",10420,1991,2,83.05,( 0.46)
"Akron, OH",10420,1991,3,84.03,( 0.48)
"Akron, OH",10420,1991,4,84.87,( 0.47)
"Akron, OH",10420,1992,1,86.90,( 0.45)
"Akron, OH",10420,1992,2,87.31,( 0.45)
"Akron, OH",10420,1992,3,89.10,( 0.47)
"Akron, OH",10420,1992,4,90.10,( 0.46)
"Akron, OH",10420,1993,1,91.04,( 0.50)
"Akron, OH",10420,1993,2,91.98,( 0.46)
"Akron, OH",10420,1993,3,93.75,( 0.47)
"Akron, OH",10420,1993,4,95.31,( 0.47)
"Akron, OH",10420,1994,1,95.63,( 0.50)
"Akron, OH",10420,1994,2,96.73,( 0.53)
"Akron, OH",10420,1994,3,98.59,( 0.57)
"Akron, OH",10420,1994,4,98.56,( 0.59)
"Akron, OH",10420,1995,1,100.00,( 0.00)
"Akron, OH",10420,1995,2,101.45,( 0.57)
"Akron, OH",10420,1995,3,103.31,( 0.54)
"Akron, OH",10420,1995,4,104.61,( 0.56)
"Akron, OH",10420,1996,1,107.08,( 0.55)
"Akron, OH",10420,1996,2,107.26,( 0.56)
"Akron, OH",10420,1996,3,108.23,( 0.59)
"Akron, OH",10420,1996,4,109.94,( 0.61)
"Akron, OH",10420,1997,1,110.90,( 0.62)
"Akron, OH",10420,1997,2,111.89,( 0.60)
"Akron, OH",10420,1997,3,114.09,( 0.59)
"Akron, OH",10420,1997,4,115.31,( 0.61)
"Akron, OH",10420,1998,1,117.38,( 0.58)
"Akron, OH",10420,1998,2,118.39,( 0.59)
"Akron, OH",10420,1998,3,119.68,( 0.60)
"Akron, OH",10420,1998,4,121.19,( 0.59)
"Akron, OH",10420,1999,1,122.22,( 0.61)
"Akron, OH",10420,1999,2,123.48,( 0.63)
"Akron, OH",10420,1999,3,123.69,( 0.65)
"Akron, OH",10420,1999,4,124.04,( 0.68)
"Akron, OH",10420,2000,1,124.10,( 0.67)
"Akron, OH",10420,2000,2,125.84,( 0.65)
"Akron, OH",10420,2000,3,127.96,( 0.65)
"Akron, OH",10420,2000,4,129.36,( 0.66)
"Akron, OH",10420,2001,1,132.11,( 0.65)
"Akron, OH",10420,2001,2,133.34,( 0.64)
"Akron, OH",10420,2001,3,134.41,( 0.65)
"Akron, OH",10420,2001,4,136.28,( 0.65)
"Akron, OH",10420,2002,1,136.74,( 0.66)
"Akron, OH",10420,2002,2,136.99,( 0.67)
"Akron, OH",10420,2002,3,138.75,( 0.66)
"Akron, OH",10420,2002,4,139.80,( 0.66)
"Akron, OH",10420,2003,1,140.70,( 0.67)
"Akron, OH",10420,2003,2,141.55,( 0.67)
"Akron, OH",10420,2003,3,142.94,( 0.68)
"Akron, OH",10420,2003,4,143.19,( 0.73)
"Akron, OH",10420,2004,1,144.46,( 0.73)
"Akron, OH",10420,2004,2,145.38,( 0.73)
"Akron, OH",10420,2004,3,146.10,( 0.77)
"Akron, OH",10420,2004,4,147.48,( 0.79)
"Akron, OH",10420,2005,1,148.87,( 0.81)
"Akron, OH",10420,2005,2,150.04,( 0.81)
"Akron, OH",10420,2005,3,151.60,( 0.80)
"Akron, OH",10420,2005,4,151.94,( 0.83)
"Akron, OH",10420,2006,1,152.60,( 0.87)
"Akron, OH",10420,2006,2,149.96,( 0.82)
"Akron, OH",10420,2006,3,149.06,( 0.81)
"Akron, OH",10420,2006,4,150.91,( 0.83)
"Akron, OH",10420,2007,1,150.14,( 0.84)
"Akron, OH",10420,2007,2,148.38,( 0.80)
"Akron, OH",10420,2007,3,146.83,( 0.79)
"Akron, OH",10420,2007,4,146.38,( 0.80)
"Akron, OH",10420,2008,1,147.10,( 0.79)
"Akron, OH",10420,2008,2,145.33,( 0.82)
"Akron, OH",10420,2008,3,140.85,( 0.83)
"Akron, OH",10420,2008,4,140.64,( 0.85)
"Akron, OH",10420,2009,1,143.94,( 0.76)
"Akron, OH",10420,2009,2,140.14,( 0.74)
"Akron, OH",10420,2009,3,137.47,( 0.80)
"Akron, OH",10420,2009,4,137.51,( 0.78)
"Akron, OH",10420,2010,1,135.11,( 0.78)
"Akron, OH",10420,2010,2,135.03,( 0.77)
"Akron, OH",10420,2010,3,136.42,( 0.74)
"Akron, OH",10420,2010,4,135.85,( 0.73)
"Akron, OH",10420,2011,1,132.33,( 0.80)
"Akron, OH",10420,2011,2,128.77,( 0.80)
"Akron, OH",10420,2011,3,130.19,( 0.76)
"Akron, OH",10420,2011,4,129.67,( 0.74)
"Akron, OH",10420,2012,1,126.58,( 0.72)
"Akron, OH",10420,2012,2,126.17,( 0.72)
"Akron, OH",10420,2012,3,127.20,( 0.71)
"Akron, OH",10420,2012,4,127.97,( 0.72)
"Akron, OH",10420,2013,1,127.78,( 0.73)
"Akron, OH",10420,2013,2,128.34,( 0.73)
"Akron, OH",10420,2013,3,128.75,( 0.77)
"Akron, OH",10420,2013,4,129.55,( 0.82)
"Akron, OH",10420,2014,1,127.96,( 0.87)
"Akron, OH",10420,2014,2,131.52,( 0.84)
"Akron, OH",10420,2014,3,134.25,( 0.84)
"Akron, OH",10420,2014,4,133.68,( 0.87)
"Akron, OH",10420,2015,1,134.10,( 0.88)
"Akron, OH",10420,2015,2,137.72,( 0.89)
"Akron, OH",10420,2015,3,135.78,( 0.87)
"Akron, OH",10420,2015,4,139.58,( 0.92)
"Akron, OH",10420,2016,1,137.95,( 0.91)
"Akron, OH",10420,2016,2,140.88,( 0.90)
"Akron, OH",10420,2016,3,142.32,( 0.88)
"Akron, OH",10420,2016,4,141.77,( 0.90)
"Akron, OH",10420,2017,1,142.31,( 0.97)
"Akron, OH",10420,2017,2,146.10,( 0.93)
"Akron, OH",10420,2017,3,147.21,( 0.91)
"Akron, OH",10420,2017,4,149.06,( 0.94)
"Akron, OH",10420,2018,1,150.38,( 1.01)
"Akron, OH",10420,2018,2,151.90,( 0.90)
"Akron, OH",10420,2018,3,156.73,( 0.92)
"Akron, OH",10420,2018,4,154.60,( 0.92)
"Akron, OH",10420,2019,1,156.91,( 0.98)
"Akron, OH",10420,2019,2,160.27,( 0.91)
"Akron, OH",10420,2019,3,162.27,( 0.91)
"Akron, OH",10420,2019,4,163.94,( 0.93)
"Akron, OH",10420,2020,1,165.98,( 0.95)
"Akron, OH",10420,2020,2,167.10,( 0.90)
"Akron, OH",10420,2020,3,171.27,( 0.94)
"Akron, OH",10420,2020,4,175.60,( 0.95)
"Akron, OH",10420,2021,1,178.17,( 0.97)
"Akron, OH",10420,2021,2,186.20,( 1.04)
"Akron, OH",10420,2021,3,196.67,( 1.09)
"Akron, OH",10420,2021,4,200.43,( 1.13)
"Akron, OH",10420,2022,1,206.06,( 1.29)
"Akron, OH",10420,2022,2,217.73,( 1.44)
"Akron, OH",10420,2022,3,222.51,( 1.53)
"Akron, OH",10420,2022,4,219.45,( 1.65)
"Akron, OH",10420,2023,1,218.62,( 1.85)
"Akron, OH",10420,2023,2,229.06,( 1.70)
"Akron, OH",10420,2023,3,237.31,( 1.81)
"Akron, OH",10420,2023,4,238.69,( 1.84)
"Akron, OH",10420,2024,1,239.32,( 2.04)
"Akron, OH",10420,2024,2,254.13,( 1.97)
"Akron, OH",10420,2024,3,253.01,( 1.81)
"Akron, OH",10420,2024,4,257.00,( 1.97)
"Akron, OH",10420,2025,1,258.51,( 2.19)
"Akron, OH",10420,2025,2,264.71,( 2.13)
"Akron, OH",10420,2025,3,267.95,( 2.05)
"Albany, GA",10500,1975,1,-,-
"Albany, GA",10500,1975,2,-,-
"Albany, GA",10500,1975,3,-,-
"Albany, GA",10500,1975,4,-,-
"Albany, GA",10500,1976,1,-,-
"Albany, GA",10500,1976,2,-,-
"Albany, GA",10500,1976,3,-,-
"Albany, GA",10500,1976,4,-,-
"Albany, GA",10500,1977,1,-,-
"Albany, GA",10500,1977,2,-,-
"Albany, GA",10500,1977,3,-,-
"Albany, GA",10500,1977,4,-,-
"Albany, GA",10500,1978,1,-,-
"Albany, GA",10500,1978,2,-,-
"Albany, GA",10500,1978,3,-,-
"Albany, GA",10500,1978,4,-,-
"Albany, GA",10500,1979,1,-,-
"Albany, GA",10500,1979,2,-,-
"Albany, GA",10500,1979,3,-,-
"Albany, GA",10500,1979,4,-,-
"Albany, GA",10500,1980,1,-,-
"Albany, GA",10500,1980,2,-,-
"Albany, GA",10500,1980,3,-,-
"Albany, GA",10500,1980,4,-,-
"Albany, GA",10500,1981,1,-,-
"Albany, GA",10500,1981,2,-,-
"Albany, GA",10500,1981,3,-,-
"Albany, GA",10500,1981,4,-,-
"Albany, GA",10500,1982,1,-,-
"Albany, GA",10500,1982,2,-,-
"Albany, GA",10500,1982,3,-,-
"Albany, GA",10500,1982,4,-,-
"Albany, GA",10500,1983,1,-,-
"Albany, GA",10500,1983,2,-,-
"Albany, GA",10500,1983,3,-,-
"Albany, GA",10500,1983,4,-,-
"Albany, GA",10500,1984,1,-,-
"Albany, GA",10500,1984,2,-,-
"Albany, GA",10500,1984,3,-,-
"Albany, GA",10500,1984,4,-,-
"Albany, GA",10500,1985,1,-,-
"Albany, GA",10500,1985,2,-,-
"Albany, GA",10500,1985,3,-,-
"Albany, GA",10500,1985,4,83.34,( 2.16)
"Albany, GA",10500,1986,1,84.63,( 1.76)
"Albany, GA",10500,1986,2,84.79,( 1.56)
"Albany, GA",10500,1986,3,89.19,( 1.78)
"Albany, GA",10500,1986,4,86.97,( 1.74)
"Albany, GA",10500,1987,1,87.53,( 1.66)
"Albany, GA",10500,1987,2,88.03,( 1.90)
"Albany, GA",10500,1987,3,86.94,( 1.93)
"Albany, GA",10500,1987,4,85.32,( 2.70)
"Albany, GA",10500,1988,1,90.15,( 2.51)
"Albany, GA",10500,1988,2,89.02,( 2.30)
"Albany, GA",10500,1988,3,87.63,( 3.22)
"Albany, GA",10500,1988,4,88.55,( 2.33)
"Albany, GA",10500,1989,1,83.21,( 2.30)
"Albany, GA",10500,1989,2,88.61,( 2.07)
"Albany, GA",10500,1989,3,86.67,( 2.20)
"Albany, GA",10500,1989,4,90.23,( 2.56)
"Albany, GA",10500,1990,1,86.82,( 2.29)
"Albany, GA",10500,1990,2,90.85,( 2.12)
"Albany, GA",10500,1990,3,94.17,( 2.15)
"Albany, GA",10500,1990,4,90.24,( 2.26)
"Albany, GA",10500,1991,1,91.50,( 2.66)
"Albany, GA",10500,1991,2,90.80,( 1.98)
"Albany, GA",10500,1991,3,93.53,( 2.01)
"Albany, GA",10500,1991,4,90.67,( 1.86)
"Albany, GA",10500,1992,1,92.57,( 1.66)
"Albany, GA",10500,1992,2,93.50,( 1.79)
"Albany, GA",10500,1992,3,94.32,( 1.71)
"Albany, GA",10500,1992,4,94.91,( 1.71)
"Albany, GA",10500,1993,1,96.20,( 2.03)
"Albany, GA",10500,1993,2,96.57,( 1.71)
"Albany, GA",10500,1993,3,97.61,( 1.79)
"Albany, GA",10500,1993,4,97.22,( 1.69)
"Albany, GA",10500,1994,1,97.33,( 1.90)
"Albany, GA",10500,1994,2,97.71,( 2.00)
"Albany, GA",10500,1994,3,101.49,( 2.07)
"Albany, GA",10500,1994,4,99.76,( 2.07)
"Albany, GA",10500,1995,1,100.00,( 0.00)
"Albany, GA",10500,1995,2,101.96,( 1.97)
"Albany, GA",10500,1995,3,102.60,( 1.80)
"Albany, GA",10500,1995,4,104.36,( 1.80)
"Albany, GA",10500,1996,1,104.70,( 1.86)
"Albany, GA",10500,1996,2,107.14,( 1.91)
"Albany, GA",10500,1996,3,109.02,( 1.94)
"Albany, GA",10500,1996,4,108.38,( 1.96)
"Albany, GA",10500,1997,1,109.49,( 2.02)
"Albany, GA",10500,1997,2,110.12,( 1.95)
"Albany, GA",10500,1997,3,111.11,( 1.98)
"Albany, GA",10500,1997,4,114.85,( 2.05)
"Albany, GA",10500,1998,1,114.22,( 1.87)
"Albany, GA",10500,1998,2,114.59,( 1.92)
"Albany, GA",10500,1998,3,116.96,( 2.01)
"Albany, GA",10500,1998,4,116.21,( 1.92)
"Albany, GA",10500,1999,1,118.20,( 1.99)
"Albany, GA",10500,1999,2,117.48,( 2.02)
"Albany, GA",10500,1999,3,118.84,( 2.11)
"Albany, GA",10500,1999,4,120.73,( 2.24)
"Albany, GA",10500,2000,1,122.26,( 2.18)
"Albany, GA",10500,2000,2,121.40,( 2.09)
"Albany, GA",10500,2000,3,122.91,( 2.08)
"Albany, GA",10500,2000,4,122.73,( 2.13)
"Albany, GA",10500,2001,1,126.06,( 2.07)
"Albany, GA",10500,2001,2,127.05,( 2.10)
"Albany, GA",10500,2001,3,127.85,( 2.11)
"Albany, GA",10500,2001,4,127.77,( 2.07)
"Albany, GA",10500,2002,1,128.22,( 2.12)
"Albany, GA",10500,2002,2,130.27,( 2.16)
"Albany, GA",10500,2002,3,131.67,( 2.15)
"Albany, GA",10500,2002,4,133.35,( 2.16)
"Albany, GA",10500,2003,1,132.95,( 2.16)
"Albany, GA",10500,2003,2,135.90,( 2.17)
"Albany, GA",10500,2003,3,135.74,( 2.19)
"Albany, GA",10500,2003,4,139.63,( 2.38)
"Albany, GA",10500,2004,1,139.27,( 2.35)
"Albany, GA",10500,2004,2,140.10,( 2.34)
"Albany, GA",10500,2004,3,141.37,( 2.38)
"Albany, GA",10500,2004,4,143.87,( 2.44)
"Albany, GA",10500,2005,1,143.96,( 2.47)
"Albany, GA",10500,2005,2,148.74,( 2.51)
"Albany, GA",10500,2005,3,149.46,( 2.51)
"Albany, GA",10500,2005,4,155.87,( 2.65)
"Albany, GA",10500,2006,1,155.27,( 2.64)
"Albany, GA",10500,2006,2,158.68,( 2.66)
"Albany, GA",10500,2006,3,158.16,( 2.67)
"Albany, GA",10500,2006,4,161.85,( 2.77)
"Albany, GA",10500,2007,1,164.11,( 2.80)
